OD,OD FULL (CODE COMMUNE),NOM_COM_START,NOM_COM_END,Nombre,CENTROID_COM_START_X,CENTROID_COM_START_Y,CENTROID_COM_END_X,CENTROID_COM_END_Y,WAYPOINT_X,WAYPOINT_Y,WIDTH,WKT
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69387 -> 69282,Lyon 7e Arrondissement,Meyzieu,17,4.83736856178182,45.7334291759191,5.00629233543023,45.7771600152202,4.881232,45.732687,1.7,"LINESTRING(4.83736856178182 45.7334291759191,4.881232 45.732687,5.00629233543023 45.7771600152202)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69298,Lyon 8e Arrondissement,Toussieu,17,4.86928073743304,45.7339241974647,4.98198096023485,45.6575057735069,4.881232,45.732687,1.7,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.98198096023485 45.6575057735069)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69384,Lyon 8e Arrondissement,Lyon 4e Arrondissement,17,4.86928073743304,45.7339241974647,4.82371117590752,45.7790002347048,4.881232,45.732687,1.7,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.82371117590752 45.7790002347048)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69287 -> 69382,Saint-Bonnet-de-Mure,Lyon 2e Arrondissement,17,5.02215571314931,45.6962123272296,4.82563546201978,45.7484198223014,4.842077,45.721641,1.7,"LINESTRING(5.02215571314931 45.6962123272296,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69289 -> 69387,Saint-Pierre-de-Chandieu,Lyon 7e Arrondissement,17,5.00876001777207,45.6451108128334,4.83736856178182,45.7334291759191,4.842077,45.721641,1.7,"LINESTRING(5.00876001777207 45.6451108128334,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69383 -> 69382,Lyon 3e Arrondissement,Lyon 2e Arrondissement,17,4.86938666205072,45.7533324518969,4.82563546201978,45.7484198223014,4.842077,45.721641,1.7,"LINESTRING(4.86938666205072 45.7533324518969,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69386 -> 69387,Lyon 6e Arrondissement,Lyon 7e Arrondissement,17,4.85190998301348,45.7731372369993,4.83736856178182,45.7334291759191,4.842077,45.721641,1.7,"LINESTRING(4.85190998301348 45.7731372369993,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69290,Oullins,Saint-Priest,17,4.80313321646844,45.7152846692538,4.9489228896489,45.7017753082431,4.842077,45.721641,1.7,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69029,Sainte-Foy-lès-Lyon,Bron,17,4.79358669872175,45.7358894918565,4.91194010503519,45.7346725078783,4.842077,45.721641,1.7,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.91194010503519 45.7346725078783)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69266 -> 69266,Villeurbanne,Villeurbanne,17,4.88899121468023,45.7710534332504,4.88899121468023,45.7710534332504,4.842077,45.721641,1.7,"LINESTRING(4.88899121468023 45.7710534332504,4.842077 45.721641,4.88899121468023 45.7710534332504)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69383 -> 69259,Lyon 3e Arrondissement,Vénissieux,17,4.86938666205072,45.7533324518969,4.88119698352709,45.7042422660472,4.842077,45.721641,1.7,"LINESTRING(4.86938666205072 45.7533324518969,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69298,Lyon 7e Arrondissement,Toussieu,17,4.83736856178182,45.7334291759191,4.98198096023485,45.6575057735069,4.842077,45.721641,1.7,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.98198096023485 45.6575057735069)"
PASSE PAR D51_Nord_Sud,PASSE PAR D51_Nord_Sud : 69389 -> 69266,Lyon 9e Arrondissement,Villeurbanne,17,4.80878323742598,45.7826268074114,4.88899121468023,45.7710534332504,4.845935,45.814674,1.7,"LINESTRING(4.80878323742598 45.7826268074114,4.845935 45.814674,4.88899121468023 45.7710534332504)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69386 -> 69194,Lyon 6e Arrondissement,Saint-Didier-au-Mont-d'Or,17,4.85190998301348,45.7731372369993,4.79785883724595,45.8150294000228,4.845935,45.814674,1.7,"LINESTRING(4.85190998301348 45.7731372369993,4.845935 45.814674,4.79785883724595 45.8150294000228)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69389 -> 69063,Lyon 9e Arrondissement,Collonges-au-Mont-d'Or,17,4.80878323742598,45.7826268074114,4.84263212513364,45.8220726707727,4.845935,45.814674,1.7,"LINESTRING(4.80878323742598 45.7826268074114,4.845935 45.814674,4.84263212513364 45.8220726707727)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69281 -> 69388,Marennes,Lyon 8e Arrondissement,16,4.9072588073584,45.6230066894657,4.86928073743304,45.7339241974647,4.881232,45.732687,1.6,"LINESTRING(4.9072588073584 45.6230066894657,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69029 -> 69271,Bron,Chassieu,16,4.91194010503519,45.7346725078783,4.96226256315257,45.7381365556818,4.881232,45.732687,1.6,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,4.96226256315257 45.7381365556818)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 69282,Lyon 3e Arrondissement,Meyzieu,16,4.86938666205072,45.7533324518969,5.00629233543023,45.7771600152202,4.881232,45.732687,1.6,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,5.00629233543023 45.7771600152202)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 69283,Lyon 3e Arrondissement,Mions,16,4.86938666205072,45.7533324518969,4.9489545285455,45.6651211352179,4.881232,45.732687,1.6,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,4.9489545285455 45.6651211352179)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 38519,Lyon 8e Arrondissement,Valencin,16,4.86928073743304,45.7339241974647,5.02778854427342,45.6076525495304,4.881232,45.732687,1.6,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.02778854427342 45.6076525495304)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69266 -> 69266,Villeurbanne,Villeurbanne,16,4.88899121468023,45.7710534332504,4.88899121468023,45.7710534332504,4.842077,45.721641,1.6,"LINESTRING(4.88899121468023 45.7710534332504,4.842077 45.721641,4.88899121468023 45.7710534332504)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69273 -> 69382,Corbas,Lyon 2e Arrondissement,16,4.90851842674107,45.6683278201109,4.82563546201978,45.7484198223014,4.842077,45.721641,1.6,"LINESTRING(4.90851842674107 45.6683278201109,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69285 -> 69387,Pusignan,Lyon 7e Arrondissement,16,5.06731098173269,45.7540462094066,4.83736856178182,45.7334291759191,4.842077,45.721641,1.6,"LINESTRING(5.06731098173269 45.7540462094066,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69388 -> 69382,Lyon 8e Arrondissement,Lyon 2e Arrondissement,16,4.86928073743304,45.7339241974647,4.82563546201978,45.7484198223014,4.842077,45.721641,1.6,"LINESTRING(4.86928073743304 45.7339241974647,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR D51_Nord_Sud,PASSE PAR D51_Nord_Sud : 69063 -> 69386,Collonges-au-Mont-d'Or,Lyon 6e Arrondissement,16,4.84263212513364,45.8220726707727,4.85190998301348,45.7731372369993,4.845935,45.814674,1.6,"LINESTRING(4.84263212513364 45.8220726707727,4.845935 45.814674,4.85190998301348 45.7731372369993)"
PASSE PAR D51_Nord_Sud,PASSE PAR D51_Nord_Sud : 69191 -> 69386,Saint-Cyr-au-Mont-d'Or,Lyon 6e Arrondissement,16,4.81817996540414,45.81927653489,4.85190998301348,45.7731372369993,4.845935,45.814674,1.6,"LINESTRING(4.81817996540414 45.81927653489,4.845935 45.814674,4.85190998301348 45.7731372369993)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69383 -> 69191,Lyon 3e Arrondissement,Saint-Cyr-au-Mont-d'Or,16,4.86938666205072,45.7533324518969,4.81817996540414,45.81927653489,4.845935,45.814674,1.6,"LINESTRING(4.86938666205072 45.7533324518969,4.845935 45.814674,4.81817996540414 45.81927653489)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69271 -> 69271,Chassieu,Chassieu,15,4.96226256315257,45.7381365556818,4.96226256315257,45.7381365556818,4.881232,45.732687,1.5,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.96226256315257 45.7381365556818)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69282 -> 69029,Meyzieu,Bron,15,5.00629233543023,45.7771600152202,4.91194010503519,45.7346725078783,4.881232,45.732687,1.5,"LINESTRING(5.00629233543023 45.7771600152202,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69283 -> 69388,Mions,Lyon 8e Arrondissement,15,4.9489545285455,45.6651211352179,4.86928073743304,45.7339241974647,4.881232,45.732687,1.5,"LINESTRING(4.9489545285455 45.6651211352179,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69383 -> 69383,Lyon 3e Arrondissement,Lyon 3e Arrondissement,15,4.86938666205072,45.7533324518969,4.86938666205072,45.7533324518969,4.881232,45.732687,1.5,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69384 -> 69388,Lyon 4e Arrondissement,Lyon 8e Arrondissement,15,4.82371117590752,45.7790002347048,4.86928073743304,45.7339241974647,4.881232,45.732687,1.5,"LINESTRING(4.82371117590752 45.7790002347048,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69382 -> 69029,Lyon 2e Arrondissement,Bron,15,4.82563546201978,45.7484198223014,4.91194010503519,45.7346725078783,4.881232,45.732687,1.5,"LINESTRING(4.82563546201978 45.7484198223014,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69285,Lyon 8e Arrondissement,Pusignan,15,4.86928073743304,45.7339241974647,5.06731098173269,45.7540462094066,4.881232,45.732687,1.5,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.06731098173269 45.7540462094066)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69289,Lyon 8e Arrondissement,Saint-Pierre-de-Chandieu,15,4.86928073743304,45.7339241974647,5.00876001777207,45.6451108128334,4.881232,45.732687,1.5,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.00876001777207 45.6451108128334)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69199 -> 69202,Saint-Fons,Sainte-Foy-lès-Lyon,15,4.85054751898645,45.7015670467414,4.79358669872175,45.7358894918565,4.842077,45.721641,1.5,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.79358669872175 45.7358894918565)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69266 -> 69149,Villeurbanne,Oullins,15,4.88899121468023,45.7710534332504,4.80313321646844,45.7152846692538,4.842077,45.721641,1.5,"LINESTRING(4.88899121468023 45.7710534332504,4.842077 45.721641,4.80313321646844 45.7152846692538)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69275 -> 69275,Décines-Charpieu,Décines-Charpieu,15,4.9617090527145,45.7719771208726,4.9617090527145,45.7719771208726,4.842077,45.721641,1.5,"LINESTRING(4.9617090527145 45.7719771208726,4.842077 45.721641,4.9617090527145 45.7719771208726)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69382 -> 69387,Lyon 2e Arrondissement,Lyon 7e Arrondissement,15,4.82563546201978,45.7484198223014,4.83736856178182,45.7334291759191,4.842077,45.721641,1.5,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69290 -> 69290,Saint-Priest,Saint-Priest,15,4.9489228896489,45.7017753082431,4.9489228896489,45.7017753082431,4.842077,45.721641,1.5,"LINESTRING(4.9489228896489 45.7017753082431,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69383,Lyon 2e Arrondissement,Lyon 3e Arrondissement,15,4.82563546201978,45.7484198223014,4.86938666205072,45.7533324518969,4.842077,45.721641,1.5,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,4.86938666205072 45.7533324518969)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69289,Lyon 7e Arrondissement,Saint-Pierre-de-Chandieu,15,4.83736856178182,45.7334291759191,5.00876001777207,45.6451108128334,4.842077,45.721641,1.5,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,5.00876001777207 45.6451108128334)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69388 -> 69389,Lyon 8e Arrondissement,Lyon 9e Arrondissement,15,4.86928073743304,45.7339241974647,4.80878323742598,45.7826268074114,4.845935,45.814674,1.5,"LINESTRING(4.86928073743304 45.7339241974647,4.845935 45.814674,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69259 -> 69029,Vénissieux,Bron,14,4.88119698352709,45.7042422660472,4.91194010503519,45.7346725078783,4.881232,45.732687,1.4,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69273 -> 69388,Corbas,Lyon 8e Arrondissement,14,4.90851842674107,45.6683278201109,4.86928073743304,45.7339241974647,4.881232,45.732687,1.4,"LINESTRING(4.90851842674107 45.6683278201109,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69282 -> 69282,Meyzieu,Meyzieu,14,5.00629233543023,45.7771600152202,5.00629233543023,45.7771600152202,4.881232,45.732687,1.4,"LINESTRING(5.00629233543023 45.7771600152202,4.881232 45.732687,5.00629233543023 45.7771600152202)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69386 -> 69388,Lyon 6e Arrondissement,Lyon 8e Arrondissement,14,4.85190998301348,45.7731372369993,4.86928073743304,45.7339241974647,4.881232,45.732687,1.4,"LINESTRING(4.85190998301348 45.7731372369993,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69029 -> 69277,Bron,Genas,14,4.91194010503519,45.7346725078783,5.01608883503537,45.7299904750262,4.881232,45.732687,1.4,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,5.01608883503537 45.7299904750262)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69299,Vénissieux,Colombier-Saugnieu,14,4.88119698352709,45.7042422660472,5.1035018306464,45.7179737933416,4.881232,45.732687,1.4,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69382 -> 69290,Lyon 2e Arrondissement,Saint-Priest,14,4.82563546201978,45.7484198223014,4.9489228896489,45.7017753082431,4.881232,45.732687,1.4,"LINESTRING(4.82563546201978 45.7484198223014,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 38449,Lyon 3e Arrondissement,Saint-Quentin-Fallavier,14,4.86938666205072,45.7533324518969,5.10831957401057,45.6397806903697,4.881232,45.732687,1.4,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,5.10831957401057 45.6397806903697)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 69299,Lyon 3e Arrondissement,Colombier-Saugnieu,14,4.86938666205072,45.7533324518969,5.1035018306464,45.7179737933416,4.881232,45.732687,1.4,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 1043,Lyon 8e Arrondissement,Beynost,14,4.86928073743304,45.7339241974647,4.99741875836194,45.8395022426436,4.881232,45.732687,1.4,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.99741875836194 45.8395022426436)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 38189,Lyon 8e Arrondissement,Heyrieux,14,4.86928073743304,45.7339241974647,5.05912066839868,45.6283456876161,4.881232,45.732687,1.4,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.05912066839868 45.6283456876161)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69081,Lyon 8e Arrondissement,Écully,14,4.86928073743304,45.7339241974647,4.7726208285424,45.7818676551703,4.881232,45.732687,1.4,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.7726208285424 45.7818676551703)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69043 -> 69387,Chaponost,Lyon 7e Arrondissement,14,4.7455529577125,45.709065721399,4.83736856178182,45.7334291759191,4.842077,45.721641,1.4,"LINESTRING(4.7455529577125 45.709065721399,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69100 -> 69387,Irigny,Lyon 7e Arrondissement,14,4.81778772649342,45.6751015022618,4.83736856178182,45.7334291759191,4.842077,45.721641,1.4,"LINESTRING(4.81778772649342 45.6751015022618,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69141 -> 69387,Mornant,Lyon 7e Arrondissement,14,4.67351157160135,45.6162978786089,4.83736856178182,45.7334291759191,4.842077,45.721641,1.4,"LINESTRING(4.67351157160135 45.6162978786089,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69277 -> 69277,Genas,Genas,14,5.01608883503537,45.7299904750262,5.01608883503537,45.7299904750262,4.842077,45.721641,1.4,"LINESTRING(5.01608883503537 45.7299904750262,4.842077 45.721641,5.01608883503537 45.7299904750262)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69290 -> 69389,Saint-Priest,Lyon 9e Arrondissement,14,4.9489228896489,45.7017753082431,4.80878323742598,45.7826268074114,4.842077,45.721641,1.4,"LINESTRING(4.9489228896489 45.7017753082431,4.842077 45.721641,4.80878323742598 45.7826268074114)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69382 -> 69382,Lyon 2e Arrondissement,Lyon 2e Arrondissement,14,4.82563546201978,45.7484198223014,4.82563546201978,45.7484198223014,4.842077,45.721641,1.4,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69387 -> 69383,Lyon 7e Arrondissement,Lyon 3e Arrondissement,14,4.83736856178182,45.7334291759191,4.86938666205072,45.7533324518969,4.842077,45.721641,1.4,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.86938666205072 45.7533324518969)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69275,Sainte-Foy-lès-Lyon,Décines-Charpieu,14,4.79358669872175,45.7358894918565,4.9617090527145,45.7719771208726,4.842077,45.721641,1.4,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.9617090527145 45.7719771208726)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69256 -> 69256,Vaulx-en-Velin,Vaulx-en-Velin,14,4.92669597598712,45.786148063082,4.92669597598712,45.786148063082,4.842077,45.721641,1.4,"LINESTRING(4.92669597598712 45.786148063082,4.842077 45.721641,4.92669597598712 45.786148063082)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69287,Lyon 2e Arrondissement,Saint-Bonnet-de-Mure,14,4.82563546201978,45.7484198223014,5.02215571314931,45.6962123272296,4.842077,45.721641,1.4,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,5.02215571314931 45.6962123272296)"
